year	Reporting.Organisation.Narrative	aid_type_di_name	Sector.Code...Calculated	DAC3.Sector.Code...Calculated	Reporting.Organisation.Type.Code	Reporting.Organisation.Type.Name...Calculated	Recipient.Code	Recipient.Name	Flow.Type.Code...Calculated	Transaction.Receiver.Organisation.Type	Transaction.Type	x_transaction_value_usd_m_Sum	purpose_name	Channel.of.delivery
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KP	Korea (the Democratic People's Republic of)	10	NA	Outgoing Commitment	0.262904	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KZ	Kazakhstan	10	NA	Expenditure	0.256687368	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KZ	Kazakhstan	10	NA	Incoming Funds	0.224496892	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	KZ	Kazakhstan	10	NA	Outgoing Commitment	0.224496892	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LA	Lao People's Democratic Republic (the)	10	NA	Expenditure	0.16644986	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LA	Lao People's Democratic Republic (the)	10	NA	Incoming Funds	0.187117725	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LA	Lao People's Democratic Republic (the)	10	NA	Outgoing Commitment	0.187117725	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LB	Lebanon	10	NA	Expenditure	0.007279029	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LK	Sri Lanka	10	NA	Expenditure	0.271567991	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LK	Sri Lanka	10	NA	Incoming Funds	0.271387042	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LK	Sri Lanka	10	NA	Outgoing Commitment	0.271387042	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LR	Liberia	10	NA	Expenditure	1.330479065	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LR	Liberia	10	NA	Incoming Funds	1.196734981	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LR	Liberia	10	NA	Outgoing Commitment	1.196734981	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LS	Lesotho	10	NA	Expenditure	0.175747093	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LS	Lesotho	10	NA	Incoming Funds	0.206823233	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LS	Lesotho	10	NA	Outgoing Commitment	0.206823233	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	LY	Libya	10	NA	Expenditure	0.026344216	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MA	Morocco	10	NA	Expenditure	0.022343342	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MA	Morocco	10	NA	Incoming Funds	0.008137202	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MA	Morocco	10	NA	Outgoing Commitment	0.008137202	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MD	Moldova (the Republic of)	10	NA	Expenditure	0.273736386	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MD	Moldova (the Republic of)	10	NA	Incoming Funds	0.427911297	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MD	Moldova (the Republic of)	10	NA	Outgoing Commitment	0.427911297	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ME	Montenegro	10	NA	Expenditure	5.1319e-05	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MG	Madagascar	10	NA	Expenditure	0.441421319	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MG	Madagascar	10	NA	Incoming Funds	0.661757142	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MG	Madagascar	10	NA	Outgoing Commitment	0.661757142	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MK	North Macedonia	10	NA	Expenditure	0.134143314	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MK	North Macedonia	10	NA	Incoming Funds	0.146970085	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MK	North Macedonia	10	NA	Outgoing Commitment	0.146970085	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ML	Mali	10	NA	Expenditure	3.06280276	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ML	Mali	10	NA	Incoming Funds	3.237958955	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ML	Mali	10	NA	Outgoing Commitment	3.237958955	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MM	Myanmar	10	NA	Expenditure	0.574669519	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MM	Myanmar	10	NA	Incoming Funds	0.564108974	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MM	Myanmar	10	NA	Outgoing Commitment	0.564108974	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MN	Mongolia	10	NA	Expenditure	0.110098703	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MN	Mongolia	10	NA	Incoming Funds	0.071146309	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MN	Mongolia	10	NA	Outgoing Commitment	0.071146309	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MR	Mauritania	10	NA	Expenditure	0.201253896	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MR	Mauritania	10	NA	Incoming Funds	0.257114514	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MR	Mauritania	10	NA	Outgoing Commitment	0.257114514	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MV	Maldives	10	NA	Expenditure	0.000398692	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MV	Maldives	10	NA	Incoming Funds	0.000475096	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MV	Maldives	10	NA	Outgoing Commitment	0.000475096	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MW	Malawi	10	NA	Expenditure	3.0176149	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MW	Malawi	10	NA	Incoming Funds	2.420433128	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MW	Malawi	10	NA	Outgoing Commitment	2.420433128	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MZ	Mozambique	10	NA	Expenditure	1.357534179	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MZ	Mozambique	10	NA	Incoming Funds	1.229553117	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	MZ	Mozambique	10	NA	Outgoing Commitment	1.229553117	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NA	Namibia	10	NA	Expenditure	0.593470987	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NA	Namibia	10	NA	Incoming Funds	0.647718609	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NA	Namibia	10	NA	Outgoing Commitment	0.647718609	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NE	Niger (the)	10	NA	Expenditure	0.831312503	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NE	Niger (the)	10	NA	Incoming Funds	0.693951838	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NE	Niger (the)	10	NA	Outgoing Commitment	0.693951838	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NG	Nigeria	10	NA	Expenditure	4.755217297	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NG	Nigeria	10	NA	Incoming Funds	2.078488272	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NG	Nigeria	10	NA	Outgoing Commitment	2.078488272	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NI	Nicaragua	10	NA	Expenditure	0.033335567	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NI	Nicaragua	10	NA	Incoming Funds	0.02950082	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NI	Nicaragua	10	NA	Outgoing Commitment	0.02950082	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NP	Nepal	10	NA	Expenditure	0.450644625	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NP	Nepal	10	NA	Incoming Funds	0.540832215	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	NP	Nepal	10	NA	Outgoing Commitment	0.540832215	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PE	Peru	10	NA	Incoming Funds	2.6592e-05	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PE	Peru	10	NA	Outgoing Commitment	2.6592e-05	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PG	Papua New Guinea	10	NA	Expenditure	1.399733788	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PG	Papua New Guinea	10	NA	Incoming Funds	0.832874364	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PG	Papua New Guinea	10	NA	Outgoing Commitment	0.832874364	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PH	Philippines (the)	10	NA	Expenditure	0.115642208	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PH	Philippines (the)	10	NA	Incoming Funds	0.120926249	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PH	Philippines (the)	10	NA	Outgoing Commitment	0.120926249	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PK	Pakistan	10	NA	Expenditure	3.119012679	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PK	Pakistan	10	NA	Incoming Funds	4.026557903	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PK	Pakistan	10	NA	Outgoing Commitment	4.026557903	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PS	Palestine, State of	10	NA	Expenditure	0.938174207	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PS	Palestine, State of	10	NA	Incoming Funds	0.925241677	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PS	Palestine, State of	10	NA	Outgoing Commitment	0.925241677	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PY	Paraguay	10	NA	Expenditure	1.189664269	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PY	Paraguay	10	NA	Incoming Funds	1.057213896	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	PY	Paraguay	10	NA	Outgoing Commitment	1.057213896	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RS	Serbia	10	NA	Expenditure	0.041352568	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RS	Serbia	10	NA	Incoming Funds	0.038905333	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RS	Serbia	10	NA	Outgoing Commitment	0.038905333	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RW	Rwanda	10	NA	Expenditure	0.394969453	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RW	Rwanda	10	NA	Incoming Funds	0.514638214	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	RW	Rwanda	10	NA	Outgoing Commitment	0.514638214	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SA	Saudi Arabia	10	NA	Expenditure	0.010787936	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SA	Saudi Arabia	10	NA	Incoming Funds	0.010274056	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SA	Saudi Arabia	10	NA	Outgoing Commitment	0.010274056	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SD	Sudan (the)	10	NA	Expenditure	5.273201468	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SD	Sudan (the)	10	NA	Incoming Funds	2.123667522	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SD	Sudan (the)	10	NA	Outgoing Commitment	2.123667522	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SL	Sierra Leone	10	NA	Expenditure	11.955731816	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SL	Sierra Leone	10	NA	Incoming Funds	8.091386822	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SL	Sierra Leone	10	NA	Outgoing Commitment	8.091386822	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SN	Senegal	10	NA	Expenditure	0.269199848	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SN	Senegal	10	NA	Incoming Funds	0.247619672	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SN	Senegal	10	NA	Outgoing Commitment	0.247619672	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SO	Somalia	10	NA	Expenditure	13.738415686	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SO	Somalia	10	NA	Incoming Funds	14.117969651	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SO	Somalia	10	NA	Outgoing Commitment	14.117969651	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SS	South Sudan	10	NA	Expenditure	1.577944413	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SS	South Sudan	10	NA	Incoming Funds	0.959050579	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SS	South Sudan	10	NA	Outgoing Commitment	0.959050579	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ST	Sao Tome and Principe	10	NA	Expenditure	0.034904878	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ST	Sao Tome and Principe	10	NA	Incoming Funds	0.042420662	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	ST	Sao Tome and Principe	10	NA	Outgoing Commitment	0.042420662	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SV	El Salvador	10	NA	Expenditure	0.097091286	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SV	El Salvador	10	NA	Incoming Funds	0.119009026	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SV	El Salvador	10	NA	Outgoing Commitment	0.119009026	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SY	Syrian Arab Republic	10	NA	Expenditure	2.285842836	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SY	Syrian Arab Republic	10	NA	Incoming Funds	2.19355663	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SY	Syrian Arab Republic	10	NA	Outgoing Commitment	2.19355663	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SZ	Eswatini	10	NA	Expenditure	0.286311773	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SZ	Eswatini	10	NA	Incoming Funds	0.297978491	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	SZ	Eswatini	10	NA	Outgoing Commitment	0.297978491	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TD	Chad	10	NA	Expenditure	0.435688592	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TD	Chad	10	NA	Incoming Funds	0.487042422	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TD	Chad	10	NA	Outgoing Commitment	0.487042422	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TG	Togo	10	NA	Expenditure	1.189548425	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TG	Togo	10	NA	Incoming Funds	1.2398945	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TG	Togo	10	NA	Outgoing Commitment	1.2398945	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TH	Thailand	10	NA	Expenditure	0.246307048	Reproductive health care	NA
2018	UNICEF	Specific purpose funds	13020	130	40	Multilateral	TH	Thailand	10	NA	Incoming Funds	0.276782924	Reproductive health care	NA
