year,Reporting Organisation Narrative,aid_type_di_name,Sector Code - Calculated,DAC3 Sector Code - Calculated,Reporting Organisation Type Code,Reporting Organisation Type Name - Calculated,Recipient Code,Recipient Name,Flow Type Code - Calculated,Transaction Receiver Organisation Type,Transaction Type,x_transaction_value_usd_m_Sum
2018.0,Plan International Netherlands,"Core support to NGOs, etc",Reproductive health care,130.0,21,International NGO,,,30.0,NGOs and Civil Society,Disbursement,1.07670150588
2018.0,Plan International Netherlands,"Core support to NGOs, etc",Reproductive health care,130.0,21,International NGO,,,30.0,NGOs and Civil Society,Disbursement,0.21603055188
2018.0,Plan International Netherlands,"Core support to NGOs, etc",Reproductive health care,130.0,21,International NGO,,,30.0,,Expenditure,0.083064972276
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,489,"South America, regional",30.0,NGOs and Civil Society,Disbursement,0.0194766
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,BD,Bangladesh,30.0,NGOs and Civil Society,Disbursement,0.048391914480000006
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,BR,Brazil,30.0,NGOs and Civil Society,Disbursement,0.09632063999999999
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,BR,Brazil,30.0,,Expenditure,0.052440167104
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,ET,Ethiopia,30.0,NGOs and Civil Society,Disbursement,0.11685960000000001
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,ET,Ethiopia,30.0,,Expenditure,0.01065263784
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,ID,Indonesia,30.0,NGOs and Civil Society,Disbursement,0.11491194
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,ID,Indonesia,30.0,,Expenditure,0.019464134976
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,30.0,NGOs and Civil Society,Disbursement,0.110237556
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,30.0,,Expenditure,0.007896203171999999
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,MW,Malawi,30.0,NGOs and Civil Society,Disbursement,0.18580676399999999
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,MW,Malawi,30.0,,Expenditure,0.012317391372
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,MZ,Mozambique,30.0,NGOs and Civil Society,Disbursement,0.2408016
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,MZ,Mozambique,30.0,,Expenditure,0.01228288828
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,NI,Nicaragua,30.0,NGOs and Civil Society,Disbursement,0.14023152
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,NI,Nicaragua,30.0,,Expenditure,0.00734008132
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,PK,Pakistan,30.0,NGOs and Civil Society,Disbursement,0.0779064
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,PK,Pakistan,30.0,,Expenditure,0.015167986548000001
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,ZM,Zambia,30.0,NGOs and Civil Society,Disbursement,0.1558128
2018.0,Plan International Netherlands,Project interventions,Reproductive health care,130.0,21,International NGO,ZM,Zambia,30.0,,Expenditure,0.021321813084
2018.0,Population Services International,Project interventions,Reproductive health care,130.0,21,International NGO,CI,C̫te d'Ivoire,10.0,,Expenditure,1.0203363109999999
2018.0,Population Services International,Project interventions,Reproductive health care,130.0,21,International NGO,HT,Haiti,10.0,,Expenditure,1.1807568365
2018.0,Population Services International,Project interventions,Reproductive health care,130.0,21,International NGO,IN,India,10.0,,Expenditure,0.37667744400000003
2018.0,Population Services International,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,10.0,,Expenditure,0.39297044449999996
2018.0,Population Services International,Project interventions,Reproductive health care,130.0,21,International NGO,MZ,Mozambique,10.0,,Expenditure,1.1818955668
2018.0,Population Services International,Project interventions,Family planning,130.0,21,International NGO,PK,Pakistan,10.0,,Expenditure,6.292922114824001
2018.0,Population Services International,Specific purpose funds,Family planning,130.0,21,International NGO,PK,Pakistan,50.0,,Expenditure,1.17933954933
2018.0,PositiveNegatives,Project interventions,Family planning,130.0,15,Other Public Sector,LB,Lebanon,30.0,,Expenditure,0.011342
2018.0,PROTECTING FAMILIES AGAINST HIV/AIDS (PREFA),,Reproductive health care,130.0,22,National NGO,UG,Uganda,30.0,NGOs and Civil Society,Expenditure,0.601970415496
2018.0,Royal Tropical Institute,Project interventions,Reproductive health care,130.0,21,International NGO,ET,Ethiopia,30.0,,Expenditure,0.1212341624
2018.0,Royal Tropical Institute,Project interventions,Reproductive health care,130.0,21,International NGO,ID,Indonesia,30.0,,Expenditure,0.12043857279999999
2018.0,Royal Tropical Institute,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,30.0,,Expenditure,0.12072186879999998
2018.0,Royal Tropical Institute,Project interventions,Reproductive health care,130.0,21,International NGO,MW,Malawi,30.0,,Expenditure,0.11776850800000001
2018.0,Royal Tropical Institute,Project interventions,Reproductive health care,130.0,21,International NGO,MZ,Mozambique,30.0,,Expenditure,0.1254269432
2018.0,Royal Tropical Institute,Project interventions,Reproductive health care,130.0,21,International NGO,NL,Netherlands (the),30.0,,Expenditure,0.119568618
2018.0,Royal Tropical Institute,Project interventions,Reproductive health care,130.0,21,International NGO,PK,Pakistan,30.0,,Expenditure,0.088364744
2018.0,Royal Tropical Institute,Project interventions,Reproductive health care,130.0,21,International NGO,ZM,Zambia,30.0,,Expenditure,0.1180435412
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,289,"South of Sahara, regional",30.0,NGOs and Civil Society,Disbursement,0.13363456177500002
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,289,"South of Sahara, regional",30.0,NGOs and Civil Society,Disbursement,0.12311753404499999
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,289,"South of Sahara, regional",30.0,,Disbursement,0.00754914699
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,298,"Africa, regional",10.0,NGOs and Civil Society,Disbursement,2.3499391950800006
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,298,"Africa, regional",10.0,,Disbursement,0.22365015210000003
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,679,"South Asia, regional",30.0,NGOs and Civil Society,Disbursement,0.13363456177500002
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,679,"South Asia, regional",30.0,NGOs and Civil Society,Disbursement,0.12311753404499999
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,679,"South Asia, regional",30.0,,Disbursement,0.00754914699
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,789,"Far East Asia, regional",30.0,NGOs and Civil Society,Disbursement,0.13363456177500002
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,789,"Far East Asia, regional",30.0,NGOs and Civil Society,Disbursement,0.12311753404499999
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,789,"Far East Asia, regional",30.0,,Disbursement,0.00754914699
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,798,"Asia, regional",10.0,NGOs and Civil Society,Disbursement,2.3499391950800006
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,798,"Asia, regional",10.0,,Disbursement,0.22365015210000003
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,BD,Bangladesh,30.0,,Expenditure,1.806539493
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ET,Ethiopia,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ET,Ethiopia,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ET,Ethiopia,30.0,,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ET,Ethiopia,30.0,,Expenditure,2.1091663714999997
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,GH,Ghana,30.0,,Expenditure,0.127587822
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ID,Indonesia,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ID,Indonesia,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ID,Indonesia,30.0,,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ID,Indonesia,30.0,,Expenditure,1.9236934884999999
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,30.0,,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,30.0,,Expenditure,2.1883388549999996
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,MW,Malawi,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,MW,Malawi,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,MW,Malawi,30.0,,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,MW,Malawi,30.0,,Expenditure,2.108053567
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,NL,Netherlands (the),30.0,,Expenditure,0.316731794
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,PK,Pakistan,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,PK,Pakistan,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,PK,Pakistan,30.0,,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,PK,Pakistan,30.0,,Expenditure,1.8418793395
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,UG,Uganda,30.0,,Expenditure,2.4409955410000004
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ZM,Zambia,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ZM,Zambia,30.0,NGOs and Civil Society,Disbursement,
2018.0,Rutgers,Project interventions,Reproductive health care,130.0,21,International NGO,ZM,Zambia,30.0,,Disbursement,
2018.0,Save The Children International,Specific purpose funds,Reproductive health care,130.0,21,International NGO,ET,Ethiopia,10.0,,Expenditure,0.528132828202
2018.0,Save The Children International,Specific purpose funds,Reproductive health care,130.0,21,International NGO,KE,Kenya,10.0,,Expenditure,0.9758767048
2018.0,Save The Children International,Specific purpose funds,Reproductive health care,130.0,21,International NGO,MM,Myanmar,10.0,,Expenditure,3.0395608038
2018.0,Save The Children International,Specific purpose funds,Reproductive health care,130.0,21,International NGO,ZW,Zimbabwe,10.0,,Expenditure,-0.0012850396
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,BD,Bangladesh,30.0,,Expenditure,
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,GH,Ghana,30.0,,Disbursement,
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,GH,Ghana,30.0,,Expenditure,
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,ID,Indonesia,30.0,,Disbursement,
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,ID,Indonesia,30.0,,Expenditure,
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,IN,India,30.0,,Disbursement,0.1807363558
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,IN,India,30.0,,Expenditure,0.022042771156250005
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,30.0,,Disbursement,
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,KE,Kenya,30.0,,Expenditure,
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,MW,Malawi,30.0,,Disbursement,0.1859584454
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,MW,Malawi,30.0,,Expenditure,0.017426641371749995
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,NL,Netherlands (the),30.0,,Expenditure,
2018.0,Stichting Simavi,Project interventions,Reproductive health care,130.0,21,International NGO,NP,Nepal,30.0,,Disbursement,0.03368979639999999
